,mean_accuracy,val_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/lr,config/momentum,config/batch_size,config/weight_decay,config/criterion,config/optimizer,config/betas,config/eps,config/nesterov,logdir,should_checkpoint
10,79.62740384615384,0.6470562948916967,1733419992,,True,1,58d2b_00010,2024-12-05_18-33-12,132.97149014472961,132.97149014472961,23256,Peter-Desktop,127.0.0.1,132.97149014472961,1,0.01,0.3151108147856316,16,0.0015065430847374577,cross_entropy,sgd,"[0.8, 0.888]",1e-08,True,58d2b_00010,
11,89.84375,0.31575800018813777,1733420576,,True,4,58d2b_00011,2024-12-05_18-42-56,147.09265542030334,581.1114263534546,20476,Peter-Desktop,127.0.0.1,581.1114263534546,4,0.0001,0.4126462535038819,8,0.0010778406030949152,cross_entropy,adam,"[0.9, 0.9]",1e-08,True,58d2b_00011,
12,51.80288461538461,1.3074718644985786,1733420139,,True,1,58d2b_00012,2024-12-05_18-35-39,141.3332040309906,141.3332040309906,10984,Peter-Desktop,127.0.0.1,141.3332040309906,1,0.001,0.4842622721357344,16,0.00022745996587074136,cross_entropy,adamw,"[0.9, 0.999]",1e-07,False,58d2b_00012,
13,95.79326923076923,0.16302835380789615,1733421565,checkpoint_000001,False,10,58d2b_00013,2024-12-05_18-59-25,142.96477222442627,1419.4108529090881,8772,Peter-Desktop,127.0.0.1,1419.4108529090881,10,0.001,0.7502189519803406,8,1.0140565140426006e-06,cross_entropy,sgd,"[0.7, 0.9]",1e-06,False,58d2b_00013,True
14,95.55288461538461,0.14960301047134494,1733422051,checkpoint_000001,False,10,58d2b_00014,2024-12-05_19-07-31,141.4941051006317,1469.3098866939545,20648,Peter-Desktop,127.0.0.1,1469.3098866939545,10,1e-05,0.39678537027690813,8,0.0005406965580931976,cross_entropy,adamw,"[0.85, 0.95]",1e-08,True,58d2b_00014,True
15,19.05048076923077,1.9126146166370466,1733421715,,True,1,58d2b_00015,2024-12-05_19-01-55,143.55399107933044,143.55399107933044,22964,Peter-Desktop,127.0.0.1,143.55399107933044,1,1e-05,0.30477528639775403,8,2.3704655521465596e-05,cross_entropy,sgd,"[0.9, 0.999]",1e-08,True,58d2b_00015,
16,86.29807692307692,0.4272544121799561,1733421883,,True,1,58d2b_00016,2024-12-05_19-04-43,161.99131965637207,161.99131965637207,25228,Peter-Desktop,127.0.0.1,161.99131965637207,1,0.0001,0.31333628575311645,8,0.002502178855820549,cross_entropy,adamw,"[0.85, 0.95]",1e-08,True,58d2b_00016,
17,62.92067307692308,1.4126114782232504,1733422033,,True,1,58d2b_00017,2024-12-05_19-07-13,143.61613845825195,143.61613845825195,16688,Peter-Desktop,127.0.0.1,143.61613845825195,1,0.0001,0.6947513886497275,8,6.435367761964057e-06,cross_entropy,sgd,"[0.85, 0.98]",1e-07,False,58d2b_00017,
18,23.197115384615383,1.8156837970018387,1733422172,,True,1,58d2b_00018,2024-12-05_19-09-32,132.74884390830994,132.74884390830994,22416,Peter-Desktop,127.0.0.1,132.74884390830994,1,0.01,0.2823700333825966,16,3.4308913770643538e-06,cross_entropy,adam,"[0.95, 0.999]",1e-08,True,58d2b_00018,
19,44.59134615384615,1.4331631239217062,1733422189,,True,1,58d2b_00019,2024-12-05_19-09-49,132.3606231212616,132.3606231212616,20444,Peter-Desktop,127.0.0.1,132.3606231212616,1,0.001,0.6943732819473691,8,0.0006674466705498696,cross_entropy,adamw,"[0.88, 0.999]",1e-06,False,58d2b_00019,
