,mean_accuracy,val_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/lr,config/momentum,config/batch_size,config/weight_decay,config/criterion,config/optimizer,config/betas,config/eps,config/nesterov,logdir,should_checkpoint
10,20.462046204620464,1.9695772455863827,1733361124,,True,1,c3f05_00010,2024-12-05_02-12-04,34.40572762489319,34.40572762489319,14840,Peter-Desktop,127.0.0.1,34.40572762489319,1,0.01,0.46305446726945565,64,0.008642303934072929,cross_entropy,adamw,"[0.8, 0.888]",1e-06,False,c3f05_00010,
11,90.34653465346534,0.276757015450166,1733361163,,True,1,c3f05_00011,2024-12-05_02-12-43,33.168025970458984,33.168025970458984,13936,Peter-Desktop,127.0.0.1,33.168025970458984,1,0.01,0.7236198680876432,64,0.0017686505894988114,cross_entropy,sgd,"[0.9, 0.999]",1e-08,False,c3f05_00011,
12,96.20462046204621,0.12395882776787769,1733361509,checkpoint_000001,False,10,c3f05_00012,2024-12-05_02-18-29,34.05235481262207,341.2158839702606,17812,Peter-Desktop,127.0.0.1,341.2158839702606,10,0.0001,0.5849674404122917,64,0.009368321470876441,cross_entropy,adam,"[0.8, 0.888]",1e-07,True,c3f05_00012,True
13,92.49174917491749,0.22688116541396666,1733361513,checkpoint_000001,False,10,c3f05_00013,2024-12-05_02-18-33,33.17295789718628,343.77105736732483,14676,Peter-Desktop,127.0.0.1,343.77105736732483,10,0.0001,0.7678551304116712,32,0.003909023902012993,cross_entropy,adamw,"[0.9, 0.999]",1e-08,True,c3f05_00013,True
14,94.55445544554455,0.20254980558806127,1733361641,,True,4,c3f05_00014,2024-12-05_02-20-41,30.637999296188354,125.21316933631897,11092,Peter-Desktop,127.0.0.1,125.21316933631897,4,0.0001,0.33037004218441013,32,0.0062543804342002855,cross_entropy,adam,"[0.8, 0.888]",1e-08,True,c3f05_00014,
15,86.71617161716172,0.39906061826759437,1733361553,,True,1,c3f05_00015,2024-12-05_02-19-13,34.40447115898132,34.40447115898132,3136,Peter-Desktop,127.0.0.1,34.40447115898132,1,0.01,0.816330262684492,64,0.007312184445204208,cross_entropy,sgd,"[0.8, 0.888]",1e-06,False,c3f05_00015,
16,73.18481848184818,1.0249937465875456,1733361593,,True,1,c3f05_00016,2024-12-05_02-19-53,34.31714367866516,34.31714367866516,16012,Peter-Desktop,127.0.0.1,34.31714367866516,1,1e-05,0.2951108643411279,64,0.005983241550963409,cross_entropy,adam,"[0.8, 0.888]",1e-08,False,c3f05_00016,
17,9.653465346534654,2.1185857982131906,1733361633,,True,1,c3f05_00017,2024-12-05_02-20-33,33.92091917991638,33.92091917991638,19640,Peter-Desktop,127.0.0.1,33.92091917991638,1,1e-05,0.8923542250455505,128,0.0034461347273235287,cross_entropy,sgd,"[0.8, 0.888]",1e-08,False,c3f05_00017,
18,85.72607260726073,0.6872161565834146,1733361670,,True,1,c3f05_00018,2024-12-05_02-21-10,30.582313060760498,30.582313060760498,15452,Peter-Desktop,127.0.0.1,30.582313060760498,1,0.001,0.6070185069723647,32,0.007184101873278837,cross_entropy,sgd,"[0.8, 0.888]",1e-06,False,c3f05_00018,
19,95.7095709570957,0.12866099695167918,1733361981,checkpoint_000001,False,10,c3f05_00019,2024-12-05_02-26-21,33.72755265235901,333.89968824386597,20536,Peter-Desktop,127.0.0.1,333.89968824386597,10,0.0001,0.2635651848116131,128,0.005436859045306278,cross_entropy,adamw,"[0.8, 0.888]",1e-07,True,c3f05_00019,True
20,96.12211221122112,0.1176521697207646,1733362013,checkpoint_000001,False,10,c3f05_00020,2024-12-05_02-26-53,31.22351050376892,336.9609897136688,18980,Peter-Desktop,127.0.0.1,336.9609897136688,10,0.0001,0.1880367391373562,64,0.006723964840816147,cross_entropy,adamw,"[0.85, 0.95]",1e-07,True,c3f05_00020,True
21,91.08910891089108,0.254552698568149,1733362021,,True,1,c3f05_00021,2024-12-05_02-27-01,33.36125206947327,33.36125206947327,16712,Peter-Desktop,127.0.0.1,33.36125206947327,1,0.01,0.3929037633850715,16,0.005762278305593389,cross_entropy,sgd,"[0.85, 0.95]",1e-06,False,c3f05_00021,
22,94.8019801980198,0.1825896693461209,1733362153,,True,4,c3f05_00022,2024-12-05_02-29-13,33.27234745025635,132.93641018867493,18148,Peter-Desktop,127.0.0.1,132.93641018867493,4,0.0001,0.8028851635012929,32,0.0027183534401763816,cross_entropy,adamw,"[0.9, 0.999]",1e-06,True,c3f05_00022,
23,21.287128712871286,1.9324893353402417,1733362063,,True,1,c3f05_00023,2024-12-05_02-27-43,36.20131540298462,36.20131540298462,20352,Peter-Desktop,127.0.0.1,36.20131540298462,1,0.01,0.5794708184645511,32,0.0007087716597742297,cross_entropy,adamw,"[0.85, 0.95]",1e-07,False,c3f05_00023,
24,94.63696369636963,0.16634027248021005,1733362201,,True,4,c3f05_00024,2024-12-05_02-30-01,31.67587161064148,131.56804776191711,16580,Peter-Desktop,127.0.0.1,131.56804776191711,4,0.0001,0.3750467992664309,32,0.0037005818929483074,cross_entropy,adam,"[0.8, 0.888]",1e-06,True,c3f05_00024,
25,88.86138613861387,0.3316027341109298,1733362195,,True,1,c3f05_00025,2024-12-05_02-29-55,35.41320991516113,35.41320991516113,8384,Peter-Desktop,127.0.0.1,35.41320991516113,1,0.01,0.6139621408435605,32,0.0015275633375885903,cross_entropy,sgd,"[0.9, 0.999]",1e-07,False,c3f05_00025,
26,67.9042904290429,0.9048341900208602,1733362236,,True,1,c3f05_00026,2024-12-05_02-30-36,34.86248421669006,34.86248421669006,11352,Peter-Desktop,127.0.0.1,34.86248421669006,1,0.001,0.42337353433399216,16,0.0030613983863943687,cross_entropy,adam,"[0.8, 0.888]",1e-08,True,c3f05_00026,
27,90.5940594059406,0.2705621653460827,1733362240,,True,1,c3f05_00027,2024-12-05_02-30-40,33.051843881607056,33.051843881607056,17604,Peter-Desktop,127.0.0.1,33.051843881607056,1,0.01,0.6242213773739742,32,0.0028744940134156245,cross_entropy,sgd,"[0.9, 0.999]",1e-06,True,c3f05_00027,
28,22.77227722772277,4.517444044056505,1733362273,,True,1,c3f05_00028,2024-12-05_02-31-13,31.43453359603882,31.43453359603882,9228,Peter-Desktop,127.0.0.1,31.43453359603882,1,0.01,0.19012891561699413,64,0.00939504946233525,cross_entropy,adamw,"[0.85, 0.95]",1e-06,False,c3f05_00028,
29,24.66996699669967,1.9682515426830884,1733362277,,True,1,c3f05_00029,2024-12-05_02-31-17,31.090047359466553,31.090047359466553,16920,Peter-Desktop,127.0.0.1,31.090047359466553,1,0.0001,0.2201635583496506,64,0.009006838382656373,cross_entropy,sgd,"[0.8, 0.888]",1e-07,True,c3f05_00029,
